id,values,kuantil,tahun,data_title
1110301080,72.28,,2008,Angka Harapan Hidup
1110301090,72.32,,2009,Angka Harapan Hidup
1110301100,72.35,,2010,Angka Harapan Hidup
1110301110,72.39,,2011,Angka Harapan Hidup
1110301120,72.43,,2012,Angka Harapan Hidup
1110301130,72.63,,2013,Angka Harapan Hidup
111130960,67.3,,1996,Angka Harapan Hidup
111130990,68.4,,1999,Angka Harapan Hidup
1111301020,68.9,,2002,Angka Harapan Hidup
1111301040,68.94,,2004,Angka Harapan Hidup
1111301050,69.1,,2005,Angka Harapan Hidup
1111301060,69.3,,2006,Angka Harapan Hidup
1111301070,69.41,,2007,Angka Harapan Hidup
