id,values,area,breakdown,year,data_title
63003045411070,35.73,KALIMANTAN SELATAN,SM/SMK/MA/Paket C,2007,Angka Partisipasi Murni ( A P M )
63003045411080,35.78,KALIMANTAN SELATAN,SM/SMK/MA/Paket C,2008,Angka Partisipasi Murni ( A P M )
63003045411090,35.71,KALIMANTAN SELATAN,SM/SMK/MA/Paket C,2009,Angka Partisipasi Murni ( A P M )
63003045411100,36.24,KALIMANTAN SELATAN,SM/SMK/MA/Paket C,2010,Angka Partisipasi Murni ( A P M )
63003045411110,43.36,KALIMANTAN SELATAN,SM/SMK/MA/Paket C,2011,Angka Partisipasi Murni ( A P M )
63003045411120,49.39,KALIMANTAN SELATAN,SM/SMK/MA/Paket C,2012,Angka Partisipasi Murni ( A P M )
63003045411130,50.05,KALIMANTAN SELATAN,SM/SMK/MA/Paket C,2013,Angka Partisipasi Murni ( A P M )
63003045411140,55.04,KALIMANTAN SELATAN,SM/SMK/MA/Paket C,2014,Angka Partisipasi Murni ( A P M )
63003045411150,55.58,KALIMANTAN SELATAN,SM/SMK/MA/Paket C,2015,Angka Partisipasi Murni ( A P M )
63003045411160,55.91,KALIMANTAN SELATAN,SM/SMK/MA/Paket C,2016,Angka Partisipasi Murni ( A P M )
63003045411170,57.15,KALIMANTAN SELATAN,SM/SMK/MA/Paket C,2017,Angka Partisipasi Murni ( A P M )
63003045411180,57.78,KALIMANTAN SELATAN,SM/SMK/MA/Paket C,2018,Angka Partisipasi Murni ( A P M )
63003045411190,57.82,KALIMANTAN SELATAN,SM/SMK/MA/Paket C,2019,Angka Partisipasi Murni ( A P M )
63003045411200,58.25,KALIMANTAN SELATAN,SM/SMK/MA/Paket C,2020,Angka Partisipasi Murni ( A P M )
63003045411210,58.37,KALIMANTAN SELATAN,SM/SMK/MA/Paket C,2021,Angka Partisipasi Murni ( A P M )
64003045391030,91.33,KALIMANTAN TIMUR,SD/MI/Paket A,2003,Angka Partisipasi Murni ( A P M )
64003045391040,92.87,KALIMANTAN TIMUR,SD/MI/Paket A,2004,Angka Partisipasi Murni ( A P M )
64003045391050,92.62,KALIMANTAN TIMUR,SD/MI/Paket A,2005,Angka Partisipasi Murni ( A P M )
64003045391060,92.86,KALIMANTAN TIMUR,SD/MI/Paket A,2006,Angka Partisipasi Murni ( A P M )
64003045391070,93.34,KALIMANTAN TIMUR,SD/MI/Paket A,2007,Angka Partisipasi Murni ( A P M )
64003045391080,93.59,KALIMANTAN TIMUR,SD/MI/Paket A,2008,Angka Partisipasi Murni ( A P M )
64003045391090,93.74,KALIMANTAN TIMUR,SD/MI/Paket A,2009,Angka Partisipasi Murni ( A P M )
64003045391100,94.14,KALIMANTAN TIMUR,SD/MI/Paket A,2010,Angka Partisipasi Murni ( A P M )
64003045391110,92.29,KALIMANTAN TIMUR,SD/MI/Paket A,2011,Angka Partisipasi Murni ( A P M )
64003045391120,94.06,KALIMANTAN TIMUR,SD/MI/Paket A,2012,Angka Partisipasi Murni ( A P M )
64003045391130,95.76,KALIMANTAN TIMUR,SD/MI/Paket A,2013,Angka Partisipasi Murni ( A P M )
64003045391140,96.81,KALIMANTAN TIMUR,SD/MI/Paket A,2014,Angka Partisipasi Murni ( A P M )
64003045391150,97.0,KALIMANTAN TIMUR,SD/MI/Paket A,2015,Angka Partisipasi Murni ( A P M )
64003045391160,97.13,KALIMANTAN TIMUR,SD/MI/Paket A,2016,Angka Partisipasi Murni ( A P M )
64003045391170,97.43,KALIMANTAN TIMUR,SD/MI/Paket A,2017,Angka Partisipasi Murni ( A P M )
64003045391180,98.4,KALIMANTAN TIMUR,SD/MI/Paket A,2018,Angka Partisipasi Murni ( A P M )
64003045391190,98.41,KALIMANTAN TIMUR,SD/MI/Paket A,2019,Angka Partisipasi Murni ( A P M )
64003045391200,98.44,KALIMANTAN TIMUR,SD/MI/Paket A,2020,Angka Partisipasi Murni ( A P M )
64003045391210,98.36,KALIMANTAN TIMUR,SD/MI/Paket A,2021,Angka Partisipasi Murni ( A P M )
64003045401030,67.98,KALIMANTAN TIMUR,SMP/Mts/Paket B,2003,Angka Partisipasi Murni ( A P M )
64003045401040,70.2,KALIMANTAN TIMUR,SMP/Mts/Paket B,2004,Angka Partisipasi Murni ( A P M )
64003045401050,69.8,KALIMANTAN TIMUR,SMP/Mts/Paket B,2005,Angka Partisipasi Murni ( A P M )
64003045401060,64.0,KALIMANTAN TIMUR,SMP/Mts/Paket B,2006,Angka Partisipasi Murni ( A P M )
64003045401070,71.24,KALIMANTAN TIMUR,SMP/Mts/Paket B,2007,Angka Partisipasi Murni ( A P M )
64003045401080,71.43,KALIMANTAN TIMUR,SMP/Mts/Paket B,2008,Angka Partisipasi Murni ( A P M )
64003045401090,72.06,KALIMANTAN TIMUR,SMP/Mts/Paket B,2009,Angka Partisipasi Murni ( A P M )
64003045401100,72.56,KALIMANTAN TIMUR,SMP/Mts/Paket B,2010,Angka Partisipasi Murni ( A P M )
64003045401110,72.5,KALIMANTAN TIMUR,SMP/Mts/Paket B,2011,Angka Partisipasi Murni ( A P M )
64003045401120,74.12,KALIMANTAN TIMUR,SMP/Mts/Paket B,2012,Angka Partisipasi Murni ( A P M )
64003045401130,75.79,KALIMANTAN TIMUR,SMP/Mts/Paket B,2013,Angka Partisipasi Murni ( A P M )
64003045401140,78.96,KALIMANTAN TIMUR,SMP/Mts/Paket B,2014,Angka Partisipasi Murni ( A P M )
64003045401150,79.06,KALIMANTAN TIMUR,SMP/Mts/Paket B,2015,Angka Partisipasi Murni ( A P M )
64003045401160,79.2,KALIMANTAN TIMUR,SMP/Mts/Paket B,2016,Angka Partisipasi Murni ( A P M )
64003045401170,79.58,KALIMANTAN TIMUR,SMP/Mts/Paket B,2017,Angka Partisipasi Murni ( A P M )
64003045401180,79.68,KALIMANTAN TIMUR,SMP/Mts/Paket B,2018,Angka Partisipasi Murni ( A P M )
64003045401190,80.42,KALIMANTAN TIMUR,SMP/Mts/Paket B,2019,Angka Partisipasi Murni ( A P M )
64003045401200,81.28,KALIMANTAN TIMUR,SMP/Mts/Paket B,2020,Angka Partisipasi Murni ( A P M )
64003045401210,81.3,KALIMANTAN TIMUR,SMP/Mts/Paket B,2021,Angka Partisipasi Murni ( A P M )
64003045411030,49.83,KALIMANTAN TIMUR,SM/SMK/MA/Paket C,2003,Angka Partisipasi Murni ( A P M )
64003045411040,52.42,KALIMANTAN TIMUR,SM/SMK/MA/Paket C,2004,Angka Partisipasi Murni ( A P M )
64003045411050,49.08,KALIMANTAN TIMUR,SM/SMK/MA/Paket C,2005,Angka Partisipasi Murni ( A P M )
64003045411060,50.41,KALIMANTAN TIMUR,SM/SMK/MA/Paket C,2006,Angka Partisipasi Murni ( A P M )
64003045411070,52.88,KALIMANTAN TIMUR,SM/SMK/MA/Paket C,2007,Angka Partisipasi Murni ( A P M )
64003045411080,53.19,KALIMANTAN TIMUR,SM/SMK/MA/Paket C,2008,Angka Partisipasi Murni ( A P M )
64003045411090,53.1,KALIMANTAN TIMUR,SM/SMK/MA/Paket C,2009,Angka Partisipasi Murni ( A P M )
64003045411100,53.66,KALIMANTAN TIMUR,SM/SMK/MA/Paket C,2010,Angka Partisipasi Murni ( A P M )
64003045411110,55.52,KALIMANTAN TIMUR,SM/SMK/MA/Paket C,2011,Angka Partisipasi Murni ( A P M )
64003045411120,60.34,KALIMANTAN TIMUR,SM/SMK/MA/Paket C,2012,Angka Partisipasi Murni ( A P M )
64003045411130,62.91,KALIMANTAN TIMUR,SM/SMK/MA/Paket C,2013,Angka Partisipasi Murni ( A P M )
64003045411140,67.41,KALIMANTAN TIMUR,SM/SMK/MA/Paket C,2014,Angka Partisipasi Murni ( A P M )
64003045411150,67.78,KALIMANTAN TIMUR,SM/SMK/MA/Paket C,2015,Angka Partisipasi Murni ( A P M )
64003045411160,67.92,KALIMANTAN TIMUR,SM/SMK/MA/Paket C,2016,Angka Partisipasi Murni ( A P M )
64003045411170,68.23,KALIMANTAN TIMUR,SM/SMK/MA/Paket C,2017,Angka Partisipasi Murni ( A P M )
64003045411180,68.43,KALIMANTAN TIMUR,SM/SMK/MA/Paket C,2018,Angka Partisipasi Murni ( A P M )
64003045411190,68.55,KALIMANTAN TIMUR,SM/SMK/MA/Paket C,2019,Angka Partisipasi Murni ( A P M )
64003045411200,69.0,KALIMANTAN TIMUR,SM/SMK/MA/Paket C,2020,Angka Partisipasi Murni ( A P M )
64003045411210,69.29,KALIMANTAN TIMUR,SM/SMK/MA/Paket C,2021,Angka Partisipasi Murni ( A P M )
65003045391150,91.83,KALIMANTAN UTARA,SD/MI/Paket A,2015,Angka Partisipasi Murni ( A P M )
65003045391160,92.18,KALIMANTAN UTARA,SD/MI/Paket A,2016,Angka Partisipasi Murni ( A P M )
65003045391170,92.46,KALIMANTAN UTARA,SD/MI/Paket A,2017,Angka Partisipasi Murni ( A P M )
65003045391180,92.72,KALIMANTAN UTARA,SD/MI/Paket A,2018,Angka Partisipasi Murni ( A P M )
65003045391190,93.15,KALIMANTAN UTARA,SD/MI/Paket A,2019,Angka Partisipasi Murni ( A P M )
65003045391200,93.46,KALIMANTAN UTARA,SD/MI/Paket A,2020,Angka Partisipasi Murni ( A P M )
65003045391210,93.38,KALIMANTAN UTARA,SD/MI/Paket A,2021,Angka Partisipasi Murni ( A P M )
65003045401150,77.25,KALIMANTAN UTARA,SMP/Mts/Paket B,2015,Angka Partisipasi Murni ( A P M )
65003045401160,77.46,KALIMANTAN UTARA,SMP/Mts/Paket B,2016,Angka Partisipasi Murni ( A P M )
65003045401170,77.66,KALIMANTAN UTARA,SMP/Mts/Paket B,2017,Angka Partisipasi Murni ( A P M )
65003045401180,78.2,KALIMANTAN UTARA,SMP/Mts/Paket B,2018,Angka Partisipasi Murni ( A P M )
65003045401190,78.42,KALIMANTAN UTARA,SMP/Mts/Paket B,2019,Angka Partisipasi Murni ( A P M )
65003045401200,79.09,KALIMANTAN UTARA,SMP/Mts/Paket B,2020,Angka Partisipasi Murni ( A P M )
65003045401210,79.21,KALIMANTAN UTARA,SMP/Mts/Paket B,2021,Angka Partisipasi Murni ( A P M )
65003045411150,62.34,KALIMANTAN UTARA,SM/SMK/MA/Paket C,2015,Angka Partisipasi Murni ( A P M )
65003045411160,62.8,KALIMANTAN UTARA,SM/SMK/MA/Paket C,2016,Angka Partisipasi Murni ( A P M )
65003045411170,63.15,KALIMANTAN UTARA,SM/SMK/MA/Paket C,2017,Angka Partisipasi Murni ( A P M )
65003045411180,64.05,KALIMANTAN UTARA,SM/SMK/MA/Paket C,2018,Angka Partisipasi Murni ( A P M )
65003045411190,64.39,KALIMANTAN UTARA,SM/SMK/MA/Paket C,2019,Angka Partisipasi Murni ( A P M )
65003045411200,64.75,KALIMANTAN UTARA,SM/SMK/MA/Paket C,2020,Angka Partisipasi Murni ( A P M )
65003045411210,65.37,KALIMANTAN UTARA,SM/SMK/MA/Paket C,2021,Angka Partisipasi Murni ( A P M )
71003045391030,89.18,SULAWESI UTARA,SD/MI/Paket A,2003,Angka Partisipasi Murni ( A P M )
71003045391040,88.26,SULAWESI UTARA,SD/MI/Paket A,2004,Angka Partisipasi Murni ( A P M )
71003045391050,90.64,SULAWESI UTARA,SD/MI/Paket A,2005,Angka Partisipasi Murni ( A P M )
71003045391060,90.4,SULAWESI UTARA,SD/MI/Paket A,2006,Angka Partisipasi Murni ( A P M )
71003045391070,90.75,SULAWESI UTARA,SD/MI/Paket A,2007,Angka Partisipasi Murni ( A P M )
71003045391080,91.17,SULAWESI UTARA,SD/MI/Paket A,2008,Angka Partisipasi Murni ( A P M )
71003045391090,91.9,SULAWESI UTARA,SD/MI/Paket A,2009,Angka Partisipasi Murni ( A P M )
71003045391100,92.25,SULAWESI UTARA,SD/MI/Paket A,2010,Angka Partisipasi Murni ( A P M )
71003045391110,85.88,SULAWESI UTARA,SD/MI/Paket A,2011,Angka Partisipasi Murni ( A P M )
71003045391120,87.78,SULAWESI UTARA,SD/MI/Paket A,2012,Angka Partisipasi Murni ( A P M )
71003045391130,91.61,SULAWESI UTARA,SD/MI/Paket A,2013,Angka Partisipasi Murni ( A P M )
71003045391140,93.42,SULAWESI UTARA,SD/MI/Paket A,2014,Angka Partisipasi Murni ( A P M )
71003045391150,93.97,SULAWESI UTARA,SD/MI/Paket A,2015,Angka Partisipasi Murni ( A P M )
71003045391160,94.12,SULAWESI UTARA,SD/MI/Paket A,2016,Angka Partisipasi Murni ( A P M )
71003045391170,94.46,SULAWESI UTARA,SD/MI/Paket A,2017,Angka Partisipasi Murni ( A P M )
71003045391180,94.93,SULAWESI UTARA,SD/MI/Paket A,2018,Angka Partisipasi Murni ( A P M )
71003045391190,94.97,SULAWESI UTARA,SD/MI/Paket A,2019,Angka Partisipasi Murni ( A P M )
71003045391200,95.13,SULAWESI UTARA,SD/MI/Paket A,2020,Angka Partisipasi Murni ( A P M )
71003045391210,95.39,SULAWESI UTARA,SD/MI/Paket A,2021,Angka Partisipasi Murni ( A P M )
71003045401030,68.33,SULAWESI UTARA,SMP/Mts/Paket B,2003,Angka Partisipasi Murni ( A P M )
71003045401040,67.87,SULAWESI UTARA,SMP/Mts/Paket B,2004,Angka Partisipasi Murni ( A P M )
71003045401050,65.86,SULAWESI UTARA,SMP/Mts/Paket B,2005,Angka Partisipasi Murni ( A P M )
71003045401060,66.03,SULAWESI UTARA,SMP/Mts/Paket B,2006,Angka Partisipasi Murni ( A P M )
71003045401070,66.25,SULAWESI UTARA,SMP/Mts/Paket B,2007,Angka Partisipasi Murni ( A P M )
71003045401080,66.58,SULAWESI UTARA,SMP/Mts/Paket B,2008,Angka Partisipasi Murni ( A P M )
71003045401090,66.69,SULAWESI UTARA,SMP/Mts/Paket B,2009,Angka Partisipasi Murni ( A P M )
71003045401100,67.07,SULAWESI UTARA,SMP/Mts/Paket B,2010,Angka Partisipasi Murni ( A P M )
71003045401110,60.94,SULAWESI UTARA,SMP/Mts/Paket B,2011,Angka Partisipasi Murni ( A P M )
71003045401120,62.39,SULAWESI UTARA,SMP/Mts/Paket B,2012,Angka Partisipasi Murni ( A P M )
71003045401130,64.55,SULAWESI UTARA,SMP/Mts/Paket B,2013,Angka Partisipasi Murni ( A P M )
71003045401140,72.32,SULAWESI UTARA,SMP/Mts/Paket B,2014,Angka Partisipasi Murni ( A P M )
71003045401150,73.02,SULAWESI UTARA,SMP/Mts/Paket B,2015,Angka Partisipasi Murni ( A P M )
71003045401160,73.15,SULAWESI UTARA,SMP/Mts/Paket B,2016,Angka Partisipasi Murni ( A P M )
71003045401170,73.87,SULAWESI UTARA,SMP/Mts/Paket B,2017,Angka Partisipasi Murni ( A P M )
71003045401180,74.18,SULAWESI UTARA,SMP/Mts/Paket B,2018,Angka Partisipasi Murni ( A P M )
71003045401190,74.3,SULAWESI UTARA,SMP/Mts/Paket B,2019,Angka Partisipasi Murni ( A P M )
71003045401200,74.82,SULAWESI UTARA,SMP/Mts/Paket B,2020,Angka Partisipasi Murni ( A P M )
71003045401210,74.94,SULAWESI UTARA,SMP/Mts/Paket B,2021,Angka Partisipasi Murni ( A P M )
71003045411030,44.42,SULAWESI UTARA,SM/SMK/MA/Paket C,2003,Angka Partisipasi Murni ( A P M )
71003045411040,50.71,SULAWESI UTARA,SM/SMK/MA/Paket C,2004,Angka Partisipasi Murni ( A P M )
71003045411050,50.02,SULAWESI UTARA,SM/SMK/MA/Paket C,2005,Angka Partisipasi Murni ( A P M )
71003045411060,48.78,SULAWESI UTARA,SM/SMK/MA/Paket C,2006,Angka Partisipasi Murni ( A P M )
71003045411070,50.45,SULAWESI UTARA,SM/SMK/MA/Paket C,2007,Angka Partisipasi Murni ( A P M )
71003045411080,50.45,SULAWESI UTARA,SM/SMK/MA/Paket C,2008,Angka Partisipasi Murni ( A P M )
71003045411090,50.46,SULAWESI UTARA,SM/SMK/MA/Paket C,2009,Angka Partisipasi Murni ( A P M )
71003045411100,50.7,SULAWESI UTARA,SM/SMK/MA/Paket C,2010,Angka Partisipasi Murni ( A P M )
71003045411110,50.15,SULAWESI UTARA,SM/SMK/MA/Paket C,2011,Angka Partisipasi Murni ( A P M )
71003045411120,51.15,SULAWESI UTARA,SM/SMK/MA/Paket C,2012,Angka Partisipasi Murni ( A P M )
71003045411130,57.26,SULAWESI UTARA,SM/SMK/MA/Paket C,2013,Angka Partisipasi Murni ( A P M )
71003045411140,61.69,SULAWESI UTARA,SM/SMK/MA/Paket C,2014,Angka Partisipasi Murni ( A P M )
71003045411150,62.23,SULAWESI UTARA,SM/SMK/MA/Paket C,2015,Angka Partisipasi Murni ( A P M )
71003045411160,62.5,SULAWESI UTARA,SM/SMK/MA/Paket C,2016,Angka Partisipasi Murni ( A P M )
71003045411170,62.81,SULAWESI UTARA,SM/SMK/MA/Paket C,2017,Angka Partisipasi Murni ( A P M )
71003045411180,62.83,SULAWESI UTARA,SM/SMK/MA/Paket C,2018,Angka Partisipasi Murni ( A P M )
71003045411190,62.98,SULAWESI UTARA,SM/SMK/MA/Paket C,2019,Angka Partisipasi Murni ( A P M )
71003045411200,63.43,SULAWESI UTARA,SM/SMK/MA/Paket C,2020,Angka Partisipasi Murni ( A P M )
71003045411210,63.33,SULAWESI UTARA,SM/SMK/MA/Paket C,2021,Angka Partisipasi Murni ( A P M )
72003045391030,90.85,SULAWESI TENGAH,SD/MI/Paket A,2003,Angka Partisipasi Murni ( A P M )
72003045391040,91.44,SULAWESI TENGAH,SD/MI/Paket A,2004,Angka Partisipasi Murni ( A P M )
72003045391050,92.1,SULAWESI TENGAH,SD/MI/Paket A,2005,Angka Partisipasi Murni ( A P M )
72003045391060,92.87,SULAWESI TENGAH,SD/MI/Paket A,2006,Angka Partisipasi Murni ( A P M )
72003045391070,92.04,SULAWESI TENGAH,SD/MI/Paket A,2007,Angka Partisipasi Murni ( A P M )
72003045391080,92.82,SULAWESI TENGAH,SD/MI/Paket A,2008,Angka Partisipasi Murni ( A P M )
72003045391090,92.98,SULAWESI TENGAH,SD/MI/Paket A,2009,Angka Partisipasi Murni ( A P M )
72003045391100,93.54,SULAWESI TENGAH,SD/MI/Paket A,2010,Angka Partisipasi Murni ( A P M )
72003045391110,90.08,SULAWESI TENGAH,SD/MI/Paket A,2011,Angka Partisipasi Murni ( A P M )
72003045391120,90.79,SULAWESI TENGAH,SD/MI/Paket A,2012,Angka Partisipasi Murni ( A P M )
72003045391130,90.27,SULAWESI TENGAH,SD/MI/Paket A,2013,Angka Partisipasi Murni ( A P M )
72003045391140,91.77,SULAWESI TENGAH,SD/MI/Paket A,2014,Angka Partisipasi Murni ( A P M )
72003045391150,92.35,SULAWESI TENGAH,SD/MI/Paket A,2015,Angka Partisipasi Murni ( A P M )
72003045391160,92.48,SULAWESI TENGAH,SD/MI/Paket A,2016,Angka Partisipasi Murni ( A P M )
72003045391170,92.75,SULAWESI TENGAH,SD/MI/Paket A,2017,Angka Partisipasi Murni ( A P M )
72003045391180,92.82,SULAWESI TENGAH,SD/MI/Paket A,2018,Angka Partisipasi Murni ( A P M )
72003045391190,93.17,SULAWESI TENGAH,SD/MI/Paket A,2019,Angka Partisipasi Murni ( A P M )
72003045391200,93.24,SULAWESI TENGAH,SD/MI/Paket A,2020,Angka Partisipasi Murni ( A P M )
72003045391210,93.33,SULAWESI TENGAH,SD/MI/Paket A,2021,Angka Partisipasi Murni ( A P M )
72003045401030,54.68,SULAWESI TENGAH,SMP/Mts/Paket B,2003,Angka Partisipasi Murni ( A P M )
72003045401040,59.45,SULAWESI TENGAH,SMP/Mts/Paket B,2004,Angka Partisipasi Murni ( A P M )
72003045401050,60.89,SULAWESI TENGAH,SMP/Mts/Paket B,2005,Angka Partisipasi Murni ( A P M )
72003045401060,62.97,SULAWESI TENGAH,SMP/Mts/Paket B,2006,Angka Partisipasi Murni ( A P M )
72003045401070,59.36,SULAWESI TENGAH,SMP/Mts/Paket B,2007,Angka Partisipasi Murni ( A P M )
72003045401080,59.73,SULAWESI TENGAH,SMP/Mts/Paket B,2008,Angka Partisipasi Murni ( A P M )
72003045401090,60.22,SULAWESI TENGAH,SMP/Mts/Paket B,2009,Angka Partisipasi Murni ( A P M )
72003045401100,60.83,SULAWESI TENGAH,SMP/Mts/Paket B,2010,Angka Partisipasi Murni ( A P M )
72003045401110,62.99,SULAWESI TENGAH,SMP/Mts/Paket B,2011,Angka Partisipasi Murni ( A P M )
72003045401120,62.36,SULAWESI TENGAH,SMP/Mts/Paket B,2012,Angka Partisipasi Murni ( A P M )
72003045401130,63.72,SULAWESI TENGAH,SMP/Mts/Paket B,2013,Angka Partisipasi Murni ( A P M )
72003045401140,70.62,SULAWESI TENGAH,SMP/Mts/Paket B,2014,Angka Partisipasi Murni ( A P M )
72003045401150,71.1,SULAWESI TENGAH,SMP/Mts/Paket B,2015,Angka Partisipasi Murni ( A P M )
72003045401160,71.25,SULAWESI TENGAH,SMP/Mts/Paket B,2016,Angka Partisipasi Murni ( A P M )
72003045401170,72.25,SULAWESI TENGAH,SMP/Mts/Paket B,2017,Angka Partisipasi Murni ( A P M )
72003045401180,73.2,SULAWESI TENGAH,SMP/Mts/Paket B,2018,Angka Partisipasi Murni ( A P M )
72003045401190,73.82,SULAWESI TENGAH,SMP/Mts/Paket B,2019,Angka Partisipasi Murni ( A P M )
72003045401200,74.42,SULAWESI TENGAH,SMP/Mts/Paket B,2020,Angka Partisipasi Murni ( A P M )
72003045401210,74.99,SULAWESI TENGAH,SMP/Mts/Paket B,2021,Angka Partisipasi Murni ( A P M )
72003045411030,33.25,SULAWESI TENGAH,SM/SMK/MA/Paket C,2003,Angka Partisipasi Murni ( A P M )
72003045411040,36.33,SULAWESI TENGAH,SM/SMK/MA/Paket C,2004,Angka Partisipasi Murni ( A P M )
72003045411050,35.45,SULAWESI TENGAH,SM/SMK/MA/Paket C,2005,Angka Partisipasi Murni ( A P M )
72003045411060,39.51,SULAWESI TENGAH,SM/SMK/MA/Paket C,2006,Angka Partisipasi Murni ( A P M )
72003045411070,39.27,SULAWESI TENGAH,SM/SMK/MA/Paket C,2007,Angka Partisipasi Murni ( A P M )
72003045411080,39.93,SULAWESI TENGAH,SM/SMK/MA/Paket C,2008,Angka Partisipasi Murni ( A P M )
72003045411090,39.52,SULAWESI TENGAH,SM/SMK/MA/Paket C,2009,Angka Partisipasi Murni ( A P M )
72003045411100,40.23,SULAWESI TENGAH,SM/SMK/MA/Paket C,2010,Angka Partisipasi Murni ( A P M )
72003045411110,48.5,SULAWESI TENGAH,SM/SMK/MA/Paket C,2011,Angka Partisipasi Murni ( A P M )
72003045411120,52.25,SULAWESI TENGAH,SM/SMK/MA/Paket C,2012,Angka Partisipasi Murni ( A P M )
72003045411130,58.38,SULAWESI TENGAH,SM/SMK/MA/Paket C,2013,Angka Partisipasi Murni ( A P M )
72003045411140,63.13,SULAWESI TENGAH,SM/SMK/MA/Paket C,2014,Angka Partisipasi Murni ( A P M )
72003045411150,63.32,SULAWESI TENGAH,SM/SMK/MA/Paket C,2015,Angka Partisipasi Murni ( A P M )
72003045411160,63.61,SULAWESI TENGAH,SM/SMK/MA/Paket C,2016,Angka Partisipasi Murni ( A P M )
72003045411170,63.8,SULAWESI TENGAH,SM/SMK/MA/Paket C,2017,Angka Partisipasi Murni ( A P M )
72003045411180,64.25,SULAWESI TENGAH,SM/SMK/MA/Paket C,2018,Angka Partisipasi Murni ( A P M )
72003045411190,64.66,SULAWESI TENGAH,SM/SMK/MA/Paket C,2019,Angka Partisipasi Murni ( A P M )
72003045411200,65.02,SULAWESI TENGAH,SM/SMK/MA/Paket C,2020,Angka Partisipasi Murni ( A P M )
72003045411210,65.44,SULAWESI TENGAH,SM/SMK/MA/Paket C,2021,Angka Partisipasi Murni ( A P M )
73003045391030,89.21,SULAWESI SELATAN,SD/MI/Paket A,2003,Angka Partisipasi Murni ( A P M )
73003045391040,90.64,SULAWESI SELATAN,SD/MI/Paket A,2004,Angka Partisipasi Murni ( A P M )
73003045391050,92.04,SULAWESI SELATAN,SD/MI/Paket A,2005,Angka Partisipasi Murni ( A P M )
73003045391060,91.08,SULAWESI SELATAN,SD/MI/Paket A,2006,Angka Partisipasi Murni ( A P M )
73003045391070,92.19,SULAWESI SELATAN,SD/MI/Paket A,2007,Angka Partisipasi Murni ( A P M )
73003045391080,92.17,SULAWESI SELATAN,SD/MI/Paket A,2008,Angka Partisipasi Murni ( A P M )
73003045391090,92.27,SULAWESI SELATAN,SD/MI/Paket A,2009,Angka Partisipasi Murni ( A P M )
73003045391100,92.86,SULAWESI SELATAN,SD/MI/Paket A,2010,Angka Partisipasi Murni ( A P M )
73003045391110,89.48,SULAWESI SELATAN,SD/MI/Paket A,2011,Angka Partisipasi Murni ( A P M )
73003045391120,90.61,SULAWESI SELATAN,SD/MI/Paket A,2012,Angka Partisipasi Murni ( A P M )
73003045391130,95.67,SULAWESI SELATAN,SD/MI/Paket A,2013,Angka Partisipasi Murni ( A P M )
73003045391140,96.39,SULAWESI SELATAN,SD/MI/Paket A,2014,Angka Partisipasi Murni ( A P M )
73003045391150,96.84,SULAWESI SELATAN,SD/MI/Paket A,2015,Angka Partisipasi Murni ( A P M )
73003045391160,96.99,SULAWESI SELATAN,SD/MI/Paket A,2016,Angka Partisipasi Murni ( A P M )
73003045391170,97.49,SULAWESI SELATAN,SD/MI/Paket A,2017,Angka Partisipasi Murni ( A P M )
73003045391180,98.03,SULAWESI SELATAN,SD/MI/Paket A,2018,Angka Partisipasi Murni ( A P M )
73003045391190,98.06,SULAWESI SELATAN,SD/MI/Paket A,2019,Angka Partisipasi Murni ( A P M )
73003045391200,97.98,SULAWESI SELATAN,SD/MI/Paket A,2020,Angka Partisipasi Murni ( A P M )
73003045391210,98.26,SULAWESI SELATAN,SD/MI/Paket A,2021,Angka Partisipasi Murni ( A P M )
73003045401030,54.04,SULAWESI SELATAN,SMP/Mts/Paket B,2003,Angka Partisipasi Murni ( A P M )
73003045401040,57.41,SULAWESI SELATAN,SMP/Mts/Paket B,2004,Angka Partisipasi Murni ( A P M )
73003045401050,59.1,SULAWESI SELATAN,SMP/Mts/Paket B,2005,Angka Partisipasi Murni ( A P M )
73003045401060,60.27,SULAWESI SELATAN,SMP/Mts/Paket B,2006,Angka Partisipasi Murni ( A P M )
73003045401070,60.8,SULAWESI SELATAN,SMP/Mts/Paket B,2007,Angka Partisipasi Murni ( A P M )
73003045401080,61.06,SULAWESI SELATAN,SMP/Mts/Paket B,2008,Angka Partisipasi Murni ( A P M )
73003045401090,61.74,SULAWESI SELATAN,SMP/Mts/Paket B,2009,Angka Partisipasi Murni ( A P M )
73003045401100,62.32,SULAWESI SELATAN,SMP/Mts/Paket B,2010,Angka Partisipasi Murni ( A P M )
73003045401110,65.87,SULAWESI SELATAN,SMP/Mts/Paket B,2011,Angka Partisipasi Murni ( A P M )
73003045401120,69.68,SULAWESI SELATAN,SMP/Mts/Paket B,2012,Angka Partisipasi Murni ( A P M )
73003045401130,69.79,SULAWESI SELATAN,SMP/Mts/Paket B,2013,Angka Partisipasi Murni ( A P M )
73003045401140,73.18,SULAWESI SELATAN,SMP/Mts/Paket B,2014,Angka Partisipasi Murni ( A P M )
73003045401150,73.51,SULAWESI SELATAN,SMP/Mts/Paket B,2015,Angka Partisipasi Murni ( A P M )
73003045401160,73.67,SULAWESI SELATAN,SMP/Mts/Paket B,2016,Angka Partisipasi Murni ( A P M )
73003045401170,74.36,SULAWESI SELATAN,SMP/Mts/Paket B,2017,Angka Partisipasi Murni ( A P M )
73003045401180,75.13,SULAWESI SELATAN,SMP/Mts/Paket B,2018,Angka Partisipasi Murni ( A P M )
73003045401190,75.82,SULAWESI SELATAN,SMP/Mts/Paket B,2019,Angka Partisipasi Murni ( A P M )
